trait,master_species,value,unit,resource_id,contributor_id
range_size_veron,Favia helianthoides,30519717.4,km^2,,jmadin
range_size_veron,Favia lacuna,530983.7096,km^2,,jmadin
range_size_veron,Favia laxa,17507886.07,km^2,,jmadin
range_size_veron,Favia leptophylla,1037251.286,km^2,,jmadin
range_size_veron,Favia lizardensis,31405810.64,km^2,,jmadin
range_size_veron,Favia maritima,30814147.41,km^2,,jmadin
range_size_veron,Favia marshae,11433899.25,km^2,,jmadin
range_size_veron,Favia matthaii,44079392.88,km^2,,jmadin
range_size_veron,Favia maxima,20457047.89,km^2,,jmadin
range_size_veron,Favia pallida,44224517.28,km^2,,jmadin
range_size_veron,Favia rosaria,17135038.22,km^2,,jmadin
range_size_veron,Favia rotumana,39196542.76,km^2,,jmadin
range_size_veron,Favia rotundata,27754585.05,km^2,,jmadin
range_size_veron,Favia speciosa,40776211.41,km^2,,jmadin
range_size_veron,Favia stelligera,43747869.99,km^2,,jmadin
range_size_veron,Favia truncatus,21714651.03,km^2,,jmadin
range_size_veron,Favia veroni,28599558,km^2,,jmadin
range_size_veron,Favia vietnamensis,12899623.56,km^2,,jmadin
range_size_veron,Favites abdita,41238973.57,km^2,,jmadin
range_size_veron,Favites acuticollis,11705074.74,km^2,,jmadin
range_size_veron,Favites bestae,19044584.04,km^2,,jmadin
range_size_veron,Favites chinensis,31867659.97,km^2,,jmadin
range_size_veron,Favites complanata,39595308.56,km^2,,jmadin
range_size_veron,Favites flexuosa,42047443.61,km^2,,jmadin
range_size_veron,Favites halicora,33929893.49,km^2,,jmadin
range_size_veron,Favites micropentagona,13635317.8,km^2,,jmadin
range_size_veron,Favites paraflexuosa,14472153.73,km^2,,jmadin
range_size_veron,Favites pentagona,36416686.88,km^2,,jmadin
range_size_veron,Favites russelli,40499808.49,km^2,,jmadin
range_size_veron,Favites spinosa,6149305.238,km^2,,jmadin
range_size_veron,Favites stylifera,7743247.762,km^2,,jmadin
range_size_veron,Favites vasta,11106082.71,km^2,,jmadin
range_size_veron,Fungia concinna,41434460.94,km^2,,jmadin
range_size_veron,Fungia corona,18974240.42,km^2,,jmadin
range_size_veron,Cycloseris costulata,24431339.34,km^2,,jmadin
range_size_veron,Cycloseris curvata,11869099.08,km^2,,jmadin
range_size_veron,Cycloseris cyclolites,22628503.73,km^2,,jmadin
range_size_veron,Fungia danai,27629788.04,km^2,,jmadin
range_size_veron,Diaseris distorta,40419980.97,km^2,,jmadin
range_size_veron,Diaseris fragilis,30576032.38,km^2,,jmadin
range_size_veron,Fungia fralinae,6534975.412,km^2,,jmadin
range_size_veron,Fungia fungites,41430256.5,km^2,,jmadin
range_size_veron,Fungia granulosa,39947089.69,km^2,,jmadin
range_size_veron,Cycloseris hexagonalis,14300808.63,km^2,,jmadin
range_size_veron,Fungia horrida,38688284.53,km^2,,jmadin
range_size_veron,Fungia klunzingeri,21259353.95,km^2,,jmadin
range_size_veron,Fungia moluccensis,30333633.27,km^2,,jmadin
range_size_veron,Fungia paumotensis,41218698.38,km^2,,jmadin
range_size_veron,Fungia puishani,1821305.624,km^2,,jmadin
range_size_veron,Fungia repanda,38974281.87,km^2,,jmadin
range_size_veron,Fungia scabra,21421862.17,km^2,,jmadin
range_size_veron,Fungia scruposa,37865556.24,km^2,,jmadin
range_size_veron,Fungia scutaria,44276041.95,km^2,,jmadin
range_size_veron,Fungia seychellensis,3536829.784,km^2,,jmadin
range_size_veron,Cycloseris sinensis,31593333.84,km^2,,jmadin
range_size_veron,Cycloseris somervillei,17938249.03,km^2,,jmadin
range_size_veron,Fungia spinifer,12276823.98,km^2,,jmadin
range_size_veron,Fungia taiwanensis,2025817.994,km^2,,jmadin
range_size_veron,Cycloseris tenuis,32449004.83,km^2,,jmadin
range_size_veron,Cycloseris vaughani,36782571.96,km^2,,jmadin
range_size_veron,Galaxea acrhelia,6922497.019,km^2,,jmadin
range_size_veron,Galaxea astreata,34005158.58,km^2,,jmadin
range_size_veron,Galaxea cryptoramosa,6788317.435,km^2,,jmadin
range_size_veron,Galaxea fascicularis,41504973.44,km^2,,jmadin
range_size_veron,Galaxea horrescens,21450916.43,km^2,,jmadin
range_size_veron,Galaxea longisepta,11465252.68,km^2,,jmadin
range_size_veron,Galaxea paucisepta,14398263.34,km^2,,jmadin
range_size_veron,Gardineroseris planulata,46296789.92,km^2,,jmadin
range_size_veron,Goniastrea aspera,40279295.83,km^2,,jmadin
range_size_veron,Goniastrea australensis,41654057.8,km^2,,jmadin
range_size_veron,Goniastrea columella,1854345.301,km^2,,jmadin
range_size_veron,Goniastrea deformis,2711089.769,km^2,,jmadin
range_size_veron,Goniastrea edwardsi,35671657.7,km^2,,jmadin
range_size_veron,Goniastrea favulus,29264109.61,km^2,,jmadin
range_size_veron,Goniastrea minuta,14354685.4,km^2,,jmadin
range_size_veron,Goniastrea palauensis,27644538.38,km^2,,jmadin
range_size_veron,Goniastrea pectinata,41775293.53,km^2,,jmadin
range_size_veron,Goniastrea peresi,5668717.107,km^2,,jmadin
range_size_veron,Goniastrea ramosa,5761513.058,km^2,,jmadin
range_size_veron,Goniastrea retiformis,36618360.19,km^2,,jmadin
range_size_veron,Goniastrea thecata,1037569.602,km^2,,jmadin
range_size_veron,Goniopora albiconus,12842295.38,km^2,,jmadin
range_size_veron,Goniopora burgosi,13958361.97,km^2,,jmadin
range_size_veron,Goniopora cellulosa,969215.2108,km^2,,jmadin
range_size_veron,Goniopora ciliatus,1349991.372,km^2,,jmadin
range_size_veron,Goniopora columna,34535239.04,km^2,,jmadin
range_size_veron,Goniopora djiboutiensis,34461524.6,km^2,,jmadin
range_size_veron,Goniopora eclipsensis,9374783.231,km^2,,jmadin
range_size_veron,Goniopora fruticosa,18616742.6,km^2,,jmadin
range_size_veron,Goniopora lobata,34564546.09,km^2,,jmadin
range_size_veron,Goniopora minor,39349825.22,km^2,,jmadin
range_size_veron,Goniopora norfolkensis,5404183.165,km^2,,jmadin
range_size_veron,Goniopora palmensis,11273264.02,km^2,,jmadin
range_size_veron,Goniopora pandoraensis,20577510.92,km^2,,jmadin
range_size_veron,Goniopora pearsoni,358683.913,km^2,,jmadin
range_size_veron,Goniopora pendulus,11959095.38,km^2,,jmadin
range_size_veron,Goniopora planulata,9356831.502,km^2,,jmadin
range_size_veron,Goniopora polyformis,7474324.093,km^2,,jmadin
range_size_veron,Goniopora savignyi,358683.913,km^2,,jmadin
range_size_veron,Goniopora somaliensis,39454702.67,km^2,,jmadin
range_size_veron,Goniopora stokesi,33314237.55,km^2,,jmadin
range_size_veron,Goniopora stutchburyi,34968920.89,km^2,,jmadin
range_size_veron,Goniopora sultani,358683.913,km^2,,jmadin
range_size_veron,Goniopora tenella,6972172.522,km^2,,jmadin
range_size_veron,Goniopora tenuidens,33328268.72,km^2,,jmadin
range_size_veron,Gyrosmilia interrupta,3230562.415,km^2,,jmadin
range_size_veron,Halomitra clavator,5883745.906,km^2,,jmadin
range_size_veron,Halomitra meierae,995158.3838,km^2,,jmadin
range_size_veron,Halomitra pileus,34186220.27,km^2,,jmadin
range_size_veron,Heliofungia actiniformis,25366917.29,km^2,,jmadin
range_size_veron,Herpolitha limax,41941409.38,km^2,,jmadin
range_size_veron,Herpolitha weberi,29930313.38,km^2,,jmadin
range_size_veron,Heterocyathus aequicostatus,23554710.15,km^2,,jmadin
range_size_veron,Heteropsammia cochlea,31174061.22,km^2,,jmadin
range_size_veron,Horastrea indica,2388699.686,km^2,,jmadin
range_size_veron,Hydnophora bonsai,1872395.455,km^2,,jmadin
range_size_veron,Hydnophora exesa,37660144.22,km^2,,jmadin
range_size_veron,Hydnophora grandis,23613030.27,km^2,,jmadin
range_size_veron,Hydnophora microconos,42454003.97,km^2,,jmadin
range_size_veron,Hydnophora pilosa,12772933.14,km^2,,jmadin
range_size_veron,Hydnophora rigida,33248164.66,km^2,,jmadin
range_size_veron,Indophyllia macassarensis,2573528.025,km^2,,jmadin
range_size_veron,Isophyllia rigida,3876623.062,km^2,,jmadin
range_size_veron,Isophyllia sinuosa,3876623.062,km^2,,jmadin
range_size_veron,Leptastrea aequalis,8844294.079,km^2,,jmadin
range_size_veron,Leptastrea bewickensis,15300107.25,km^2,,jmadin
range_size_veron,Leptastrea bottae,21233523.16,km^2,,jmadin
range_size_veron,Leptastrea inaequalis,29141076.41,km^2,,jmadin
range_size_veron,Leptastrea pruinosa,34031021.93,km^2,,jmadin
range_size_veron,Leptastrea purpurea,46928429.1,km^2,,jmadin
range_size_veron,Leptastrea transversa,44941464.44,km^2,,jmadin
range_size_veron,Leptoria irregularis,14921045.25,km^2,,jmadin
range_size_veron,Leptoria phrygia,43197136.2,km^2,,jmadin
range_size_veron,Leptoseris amitoriensis,3315443.978,km^2,,jmadin
range_size_veron,Leptoseris cailleti,3559368.782,km^2,,jmadin
range_size_veron,Leptoseris cucullata,4010454.967,km^2,,jmadin
range_size_veron,Leptoseris explanata,37347947.01,km^2,,jmadin
range_size_veron,Leptoseris foliosa,25396774.41,km^2,,jmadin
range_size_veron,Leptoseris gardineri,25705586.03,km^2,,jmadin
range_size_veron,Leptoseris hawaiiensis,44247023.94,km^2,,jmadin
range_size_veron,Leptoseris incrustans,38937812.8,km^2,,jmadin
range_size_veron,Leptoseris mycetoseroides,46684064.22,km^2,,jmadin
range_size_veron,Leptoseris papyracea,30450676.65,km^2,,jmadin
range_size_veron,Leptoseris scabra,46534988.68,km^2,,jmadin
range_size_veron,Leptoseris solida,32822328.18,km^2,,jmadin
range_size_veron,Leptoseris striata,6847881.718,km^2,,jmadin
range_size_veron,Leptoseris tubulifera,12521926.68,km^2,,jmadin
range_size_veron,Leptoseris yabei,29326651.9,km^2,,jmadin
range_size_veron,Lithophyllon lobata,8062258.611,km^2,,jmadin
range_size_veron,Lithophyllon mokai,25960222.59,km^2,,jmadin
range_size_veron,Lithophyllon undulatum,17126402.28,km^2,,jmadin
range_size_veron,Lobophyllia corymbosa,39734413.76,km^2,,jmadin
range_size_veron,Lobophyllia dentatus,13200118.15,km^2,,jmadin
range_size_veron,Lobophyllia diminuta,11998003.53,km^2,,jmadin
range_size_veron,Lobophyllia flabelliformis,11829035.35,km^2,,jmadin
range_size_veron,Lobophyllia hataii,31285330.56,km^2,,jmadin
range_size_veron,Lobophyllia hemprichii,43317471.76,km^2,,jmadin
range_size_veron,Lobophyllia pachysepta,14764376.57,km^2,,jmadin
range_size_veron,Lobophyllia robusta,23293667.16,km^2,,jmadin
range_size_veron,Lobophyllia serratus,9098337.705,km^2,,jmadin
range_size_veron,Madracis asanoi,583752.7454,km^2,,jmadin
range_size_veron,Madracis asperula,8239586.702,km^2,,jmadin
range_size_veron,Madracis decactis,5919754.935,km^2,,jmadin
range_size_veron,Madracis formosa,3797767.932,km^2,,jmadin
range_size_veron,Madracis kirbyi,30365525,km^2,,jmadin
range_size_veron,Madracis mirabilis,3902335.178,km^2,,jmadin
range_size_veron,Madracis pharensis,5344528.923,km^2,,jmadin
range_size_veron,Madracis senaria,3559368.782,km^2,,jmadin
range_size_veron,Manicina areolata,3876623.062,km^2,,jmadin
range_size_veron,Meandrina braziliensis,5047706.253,km^2,,jmadin
range_size_veron,Meandrina meandrites,4115022.212,km^2,,jmadin
range_size_veron,Merulina ampliata,39544104.93,km^2,,jmadin
range_size_veron,Merulina scabricula,30127189.25,km^2,,jmadin
range_size_veron,Merulina scheeri,1251338.417,km^2,,jmadin
range_size_veron,Micromussa amakusensis,26446019.34,km^2,,jmadin
range_size_veron,Micromussa diminuta,2932919.702,km^2,,jmadin
range_size_veron,Micromussa minuta,10828948.79,km^2,,jmadin
range_size_veron,Montigyra kenti,704098.6939,km^2,,jmadin
range_size_veron,Montipora aequituberculata,44109378.09,km^2,,jmadin
range_size_veron,Montipora altasepta,15526800.91,km^2,,jmadin
range_size_veron,Montipora angulata,21700508.35,km^2,,jmadin
range_size_veron,Montipora aspergillus,529607.532,km^2,,jmadin
range_size_veron,Montipora australiensis,14198145.33,km^2,,jmadin
range_size_veron,Montipora cactus,6091593.297,km^2,,jmadin
range_size_veron,Montipora calcarea,22910014.11,km^2,,jmadin
range_size_veron,Montipora caliculata,34940883.72,km^2,,jmadin
range_size_veron,Montipora capitata,22831663.39,km^2,,jmadin
range_size_veron,Montipora capricornis,15328640.34,km^2,,jmadin
range_size_veron,Montipora cebuensis,18933986.04,km^2,,jmadin
range_size_veron,Montipora circumvallata,889895.8651,km^2,,jmadin
range_size_veron,Montipora cocosensis,6083099.712,km^2,,jmadin
range_size_veron,Montipora confusa,9912940.327,km^2,,jmadin
range_size_veron,Montipora corbettensis,21212777.75,km^2,,jmadin
range_size_veron,Montipora crassituberculata,26222151.76,km^2,,jmadin
range_size_veron,Montipora cryptus,2605600.917,km^2,,jmadin
range_size_veron,Montipora danae,39294159.68,km^2,,jmadin
range_size_veron,Montipora delicatula,8954356.853,km^2,,jmadin
range_size_veron,Montipora digitata,28306225.45,km^2,,jmadin
range_size_veron,Montipora dilatata,5151682.13,km^2,,jmadin
range_size_veron,Montipora echinata,529607.532,km^2,,jmadin
range_size_veron,Montipora efflorescens,41967750.66,km^2,,jmadin
range_size_veron,Montipora effusa,17542395.59,km^2,,jmadin
range_size_veron,Montipora flabellata,5151682.13,km^2,,jmadin
range_size_veron,Montipora florida,8771396.636,km^2,,jmadin
range_size_veron,Montipora floweri,36165014.22,km^2,,jmadin
range_size_veron,Montipora foliosa,36561650.97,km^2,,jmadin
range_size_veron,Montipora foveolata,37918757.18,km^2,,jmadin
range_size_veron,Montipora friabilis,14130814.1,km^2,,jmadin
range_size_veron,Montipora gaimardi,2975781.336,km^2,,jmadin
range_size_veron,Montipora grisea,33231554.04,km^2,,jmadin
range_size_veron,Montipora hemispherica,358683.913,km^2,,jmadin
range_size_veron,Montipora hirsuta,9280553.391,km^2,,jmadin
range_size_veron,Montipora hispida,35372941.14,km^2,,jmadin
range_size_veron,Montipora hodgsoni,9770947.634,km^2,,jmadin
range_size_veron,Montipora hoffmeisteri,35217170.07,km^2,,jmadin
range_size_veron,Montipora incrassata,27200373.52,km^2,,jmadin
range_size_veron,Montipora informis,42340220.79,km^2,,jmadin
range_size_veron,Montipora kellyi,295232.6816,km^2,,jmadin
range_size_veron,Montipora lobulata,13289182.27,km^2,,jmadin
range_size_veron,Montipora mactanensis,7485288.456,km^2,,jmadin
range_size_veron,Montipora malampaya,6108198.082,km^2,,jmadin
range_size_veron,Montipora meandrina,4381725.766,km^2,,jmadin
range_size_veron,Montipora millepora,36238862.44,km^2,,jmadin
range_size_veron,Montipora mollis,32817441.64,km^2,,jmadin
range_size_veron,Montipora monasteriata,37246602.78,km^2,,jmadin
range_size_veron,Montipora niugini,8853965.773,km^2,,jmadin
range_size_veron,Montipora nodosa,25103814.09,km^2,,jmadin
range_size_veron,Montipora orientalis,6763853.863,km^2,,jmadin
range_size_veron,Montipora pachytuberculata,529607.532,km^2,,jmadin
range_size_veron,Montipora palawanensis,9444410.697,km^2,,jmadin
range_size_veron,Montipora patula,5419961.049,km^2,,jmadin
range_size_veron,Montipora peltiformis,32744819.3,km^2,,jmadin
range_size_veron,Montipora porites,9745262.589,km^2,,jmadin
range_size_veron,Montipora samarensis,16550581.39,km^2,,jmadin
range_size_veron,Montipora saudii,717596.0685,km^2,,jmadin
range_size_veron,Montipora setosa,3342683.851,km^2,,jmadin
range_size_veron,Montipora spongiosa,2542432.584,km^2,,jmadin
range_size_veron,Montipora spongodes,30896475.12,km^2,,jmadin
range_size_veron,Montipora spumosa,39133138.84,km^2,,jmadin
range_size_veron,Montipora stellata,15361426.39,km^2,,jmadin
range_size_veron,Montipora stilosa,3209455.615,km^2,,jmadin
range_size_veron,Montipora taiwanensis,4893438.952,km^2,,jmadin
range_size_veron,Montipora tuberculosa,46174969.73,km^2,,jmadin
range_size_veron,Montipora turgescens,42662186.43,km^2,,jmadin
range_size_veron,Montipora turtlensis,21098294.71,km^2,,jmadin
range_size_veron,Montipora undata,27144018.49,km^2,,jmadin
range_size_veron,Montipora venosa,40198848.32,km^2,,jmadin
range_size_veron,Montipora verrilli,8659018.88,km^2,,jmadin
range_size_veron,Montipora verrucosa,45031628.63,km^2,,jmadin
range_size_veron,Montipora verruculosus,8495281.86,km^2,,jmadin
range_size_veron,Montipora vietnamensis,12012052.67,km^2,,jmadin
range_size_veron,Moseleya latistellata,5142360.371,km^2,,jmadin
range_size_veron,Mussa angulosa,4010454.967,km^2,,jmadin
range_size_veron,Mussismilia braziliensis,1037251.286,km^2,,jmadin
range_size_veron,Mussismilia harttii,1037251.286,km^2,,jmadin
range_size_veron,Mussismilia hispida,1037251.286,km^2,,jmadin
range_size_veron,Mycedium elephantotus,40970133.81,km^2,,jmadin
range_size_veron,Mycedium mancaoi,25878027.32,km^2,,jmadin
range_size_veron,Mycedium robokaki,12803416.2,km^2,,jmadin
range_size_veron,Mycedium steeni,2227622.423,km^2,,jmadin
range_size_veron,Mycedium umbra,2258611.804,km^2,,jmadin
range_size_veron,Mycetophyllia aliciae,3772055.817,km^2,,jmadin
range_size_veron,Mycetophyllia danaana,3772055.817,km^2,,jmadin
range_size_veron,Mycetophyllia ferox,3772055.817,km^2,,jmadin
range_size_veron,Mycetophyllia lamarckiana,4115022.212,km^2,,jmadin
range_size_veron,Mycetophyllia reesi,3559368.782,km^2,,jmadin
range_size_veron,Nemenzophyllia turbida,3072701.389,km^2,,jmadin
range_size_veron,Oculina diffusa,8260962.779,km^2,,jmadin
range_size_veron,Oculina patagonica,426222.4066,km^2,,jmadin
range_size_veron,Oculina valenciennesi,8260962.779,km^2,,jmadin
range_size_veron,Oculina varicosa,3772346.947,km^2,,jmadin
range_size_veron,Oulastrea crispata,14404282.43,km^2,,jmadin
range_size_veron,Oulophyllia bennettae,27200270.9,km^2,,jmadin
range_size_veron,Oulophyllia crispa,35476144.29,km^2,,jmadin
range_size_veron,Oulophyllia levis,16575000.35,km^2,,jmadin
range_size_veron,Oxypora convoluta,358683.913,km^2,,jmadin
range_size_veron,Oxypora crassispinosa,15533853.91,km^2,,jmadin
range_size_veron,Oxypora egyptensis,734386.2392,km^2,,jmadin
range_size_veron,Oxypora glabra,17606971.39,km^2,,jmadin
range_size_veron,Oxypora lacera,35819427.3,km^2,,jmadin
range_size_veron,Pachyseris foliosa,10124055.35,km^2,,jmadin
range_size_veron,Pachyseris gemmae,11944720.81,km^2,,jmadin
range_size_veron,Pachyseris involuta,2966662.796,km^2,,jmadin
range_size_veron,Pachyseris rugosa,32711550.67,km^2,,jmadin
range_size_veron,Pachyseris speciosa,41305821.46,km^2,,jmadin
range_size_veron,Palauastrea ramosa,12414101.45,km^2,,jmadin
range_size_veron,Paraclavarina triangularis,7309252.225,km^2,,jmadin
range_size_veron,Parasimplastrea sheppardi,920837.6564,km^2,,jmadin
range_size_veron,Pavona bipartita,29998529.5,km^2,,jmadin
range_size_veron,Pavona cactus,40667232.91,km^2,,jmadin
range_size_veron,Pavona clavus,43483454.77,km^2,,jmadin
range_size_veron,Pavona danai,10745922.05,km^2,,jmadin
range_size_veron,Pavona decussata,41778330.36,km^2,,jmadin
range_size_veron,Pavona diffluens,3099638.364,km^2,,jmadin
range_size_veron,Pavona duerdeni,45387378.48,km^2,,jmadin
range_size_veron,Pavona explanulata,45354113.64,km^2,,jmadin
range_size_veron,Pavona frondifera,37345327.03,km^2,,jmadin
range_size_veron,Pavona gigantea,3475157.427,km^2,,jmadin
range_size_veron,Pavona maldivensis,48429076.84,km^2,,jmadin
range_size_veron,Pavona minuta,27326545.16,km^2,,jmadin
range_size_veron,Pavona varians,49383111.9,km^2,,jmadin
range_size_veron,Pavona venosa,36094635.2,km^2,,jmadin
range_size_veron,Pavona xarifae,27326545.16,km^2,,jmadin
range_size_veron,Pectinia africanus,4093945.201,km^2,,jmadin
range_size_veron,Pectinia alcicornis,24887785.58,km^2,,jmadin
range_size_veron,Pectinia ayleni,13288010.9,km^2,,jmadin
range_size_veron,Pectinia elongata,16207857.85,km^2,,jmadin
range_size_veron,Pectinia lactuca,28857050.23,km^2,,jmadin
range_size_veron,Pectinia maxima,6421973.83,km^2,,jmadin
range_size_veron,Pectinia paeonia,29119005.13,km^2,,jmadin
range_size_veron,Pectinia pygmaeus,2761664.134,km^2,,jmadin
range_size_veron,Pectinia teres,8251175.007,km^2,,jmadin
range_size_veron,Physogyra lichtensteini,32169873.31,km^2,,jmadin
range_size_veron,Platygyra acuta,15341588.26,km^2,,jmadin
range_size_veron,Platygyra carnosus,6693430.963,km^2,,jmadin
range_size_veron,Platygyra contorta,25648088.44,km^2,,jmadin
range_size_veron,Platygyra crosslandi,4773684.825,km^2,,jmadin
range_size_veron,Platygyra daedalea,44276078.82,km^2,,jmadin
range_size_veron,Platygyra lamellina,34448629.24,km^2,,jmadin
range_size_veron,Platygyra pini,40458350.38,km^2,,jmadin
range_size_veron,Platygyra ryukyuensis,28980923.73,km^2,,jmadin
range_size_veron,Platygyra sinensis,39021322.53,km^2,,jmadin
range_size_veron,Platygyra verweyi,14532608.97,km^2,,jmadin
range_size_veron,Platygyra yaeyamaensis,13473335.12,km^2,,jmadin
range_size_veron,Plerogyra discus,3452780.545,km^2,,jmadin
range_size_veron,Plerogyra simplex,17558049.56,km^2,,jmadin
range_size_veron,Plerogyra sinuosa,41688839.46,km^2,,jmadin
range_size_veron,Plesiastrea devantieri,1913140.002,km^2,,jmadin
range_size_veron,Plesiastrea versipora,44096908.32,km^2,,jmadin
range_size_veron,Pocillopora ankeli,9094482.431,km^2,,jmadin
range_size_veron,Pocillopora capitata,9268713.615,km^2,,jmadin
range_size_veron,Pocillopora damicornis,49524503.55,km^2,,jmadin
range_size_veron,Pocillopora danae,16686873.54,km^2,,jmadin
range_size_veron,Pocillopora effusus,1095640.401,km^2,,jmadin
range_size_veron,Pocillopora elegans,25064136.19,km^2,,jmadin
range_size_veron,Pocillopora eydouxi,47129757.29,km^2,,jmadin
range_size_veron,Pocillopora fungiformis,914512.1916,km^2,,jmadin
range_size_veron,Pocillopora indiania,2531015.671,km^2,,jmadin
range_size_veron,Pocillopora inflata,1548595.623,km^2,,jmadin
range_size_veron,Pocillopora kelleheri,12205089.61,km^2,,jmadin
range_size_veron,Pocillopora ligulata,15897427.79,km^2,,jmadin
range_size_veron,Pocillopora meandrina,35321295.05,km^2,,jmadin
range_size_veron,Pocillopora molokensis,6985177.369,km^2,,jmadin
range_size_veron,Pocillopora verrucosa,46593592.7,km^2,,jmadin
range_size_veron,Pocillopora woodjonesi,32073193.61,km^2,,jmadin
range_size_veron,Pocillopora zelli,2267189.145,km^2,,jmadin
range_size_veron,Podabacia crustacea,37228943.23,km^2,,jmadin
range_size_veron,Podabacia lankaensis,383737.0738,km^2,,jmadin
range_size_veron,Podabacia motuporensis,28453880.95,km^2,,jmadin
range_size_veron,Podabacia sinai,358683.913,km^2,,jmadin
range_size_veron,Polyphyllia novaehiberniae,10170749.66,km^2,,jmadin
range_size_veron,Polyphyllia talpina,33063686.59,km^2,,jmadin
range_size_veron,Porites annae,26168435.82,km^2,,jmadin
range_size_veron,Porites aranetai,5747207.732,km^2,,jmadin
range_size_veron,Porites arnaudi,13746101.25,km^2,,jmadin
range_size_veron,Porites astreoides,6158154.085,km^2,,jmadin
range_size_veron,Porites attenuata,18998622.5,km^2,,jmadin
range_size_veron,Porites australiensis,39869473.59,km^2,,jmadin
range_size_veron,Porites branneri,5047706.253,km^2,,jmadin
range_size_veron,Porites brighami,4524148.447,km^2,,jmadin
range_size_veron,Porites cocosensis,2607663.487,km^2,,jmadin
range_size_veron,Porites colonensis,3772055.817,km^2,,jmadin
range_size_veron,Porites columnaris,1279521.569,km^2,,jmadin
range_size_veron,Porites compressa,2729100.275,km^2,,jmadin
range_size_veron,Porites cumulatus,9643020.83,km^2,,jmadin
range_size_veron,Porites cylindrica,32607618.8,km^2,,jmadin
range_size_veron,Porites deformis,18327488.23,km^2,,jmadin
range_size_veron,Porites densa,10299161.77,km^2,,jmadin
range_size_veron,Porites desilveri,80509.65437,km^2,,jmadin
range_size_veron,Porites divaricata,4010454.967,km^2,,jmadin
range_size_veron,Porites echinulata,2577672.689,km^2,,jmadin
range_size_veron,Porites eridani,4917113.986,km^2,,jmadin
range_size_veron,Porites evermanni,25919978.41,km^2,,jmadin
range_size_veron,Porites flavus,1754439.519,km^2,,jmadin
range_size_veron,Porites furcata,4010454.967,km^2,,jmadin
range_size_veron,Porites harrisoni,2335302.649,km^2,,jmadin
range_size_veron,Porites heronensis,3964152.803,km^2,,jmadin
range_size_veron,Porites horizontalata,19078449.28,km^2,,jmadin
range_size_veron,Porites latistella,29700884.49,km^2,,jmadin
range_size_veron,Porites lichen,45163876.9,km^2,,jmadin
range_size_veron,Porites lobata,46991125.72,km^2,,jmadin
range_size_veron,Porites lutea,46540072.29,km^2,,jmadin
range_size_veron,Porites mayeri,15476681.9,km^2,,jmadin
range_size_veron,Porites monticulosa,30153298.47,km^2,,jmadin
range_size_veron,Porites murrayensis,36024983.41,km^2,,jmadin
range_size_veron,Porites myrmidonensis,2758701.217,km^2,,jmadin
range_size_veron,Porites napopora,12689349.96,km^2,,jmadin
range_size_veron,Porites negrosensis,10362470.6,km^2,,jmadin
range_size_veron,Porites nigrescens,32421004.93,km^2,,jmadin
range_size_veron,Porites nodifera,2593760.988,km^2,,jmadin
range_size_veron,Porites okinawensis,1074947.608,km^2,,jmadin
range_size_veron,Porites ornata,4010679.084,km^2,,jmadin
range_size_veron,Porites panamensis,1400229.368,km^2,,jmadin
range_size_veron,Porites porites,4799804.845,km^2,,jmadin
range_size_veron,Porites profundus,8615895.779,km^2,,jmadin
range_size_veron,Porites pukoensis,837291.6445,km^2,,jmadin
range_size_veron,Porites rugosa,9565588.044,km^2,,jmadin
range_size_veron,Porites rus,43379788.27,km^2,,jmadin
range_size_veron,Porites sillimaniana,8399789.364,km^2,,jmadin
range_size_veron,Porites solida,41476669.13,km^2,,jmadin
range_size_veron,Porites somaliensis,1539705.281,km^2,,jmadin
range_size_veron,Porites stephensoni,23139921.99,km^2,,jmadin
range_size_veron,Porites tuberculosa,7224755.2,km^2,,jmadin
range_size_veron,Porites vaughani,36519596.77,km^2,,jmadin
range_size_veron,Poritipora paliformis,1087775.582,km^2,,jmadin
range_size_veron,Psammocora contigua,41417330.9,km^2,,jmadin
range_size_veron,Psammocora decussata,230557.7486,km^2,,jmadin
range_size_veron,Psammocora digitata,39723269.47,km^2,,jmadin
range_size_veron,Psammocora explanulata,38204234.26,km^2,,jmadin
range_size_veron,Psammocora haimeana,44404599.99,km^2,,jmadin
range_size_veron,Psammocora nierstraszi,42142480.85,km^2,,jmadin
range_size_veron,Psammocora obtusangula,24126040.59,km^2,,jmadin
range_size_veron,Psammocora profundacella,43407907.01,km^2,,jmadin
range_size_veron,Psammocora stellata,11348393.82,km^2,,jmadin
range_size_veron,Psammocora superficialis,39866067.84,km^2,,jmadin
range_size_veron,Psammocora vaughani,9570529.389,km^2,,jmadin
range_size_veron,Psammocora verrilli,2525238.222,km^2,,jmadin
range_size_veron,Pseudosiderastrea tayami,32370230.72,km^2,,jmadin
range_size_veron,Sandalolitha africana,530983.7096,km^2,,jmadin
range_size_veron,Sandalolitha dentata,31039329.11,km^2,,jmadin
range_size_veron,Sandalolitha robusta,35109130.62,km^2,,jmadin
range_size_veron,Scapophyllia cylindrica,26945869.38,km^2,,jmadin
range_size_veron,Schizoculina africana,1005880.587,km^2,,jmadin
range_size_veron,Schizoculina fissipara,1005880.587,km^2,,jmadin
range_size_veron,Scolymia australis,12785958.34,km^2,,jmadin
range_size_veron,Scolymia cubensis,4835019.218,km^2,,jmadin
range_size_veron,Scolymia vitiensis,36717563.03,km^2,,jmadin
range_size_veron,Seriatopora aculeata,9109869.098,km^2,,jmadin
